p0_chart0__r0360	ZSTD	1	0.6
p0_chart1__r0360	ZSTD	1	0.6
p0_chart2__r0360	ZSTD	1	0.6
p0_chart3__r0360	ZSTD	1	0.6
p0_chart4__r0360	ZSTD	1	0.6
p0_chart5__r0360	ZSTD	1	0.6
p0_chart0__r0280	ZSTD	1	0.6
p0_chart1__r0280	ZSTD	1	0.6
p0_chart2__r0280	ZSTD	1	0.6
p0_chart3__r0280	ZSTD	1	0.6
p0_chart4__r0280	ZSTD	1	0.6
p0_chart5__r0280	ZSTD	1	0.6
p0_chart0__r0334	ZSTD	1	0.5
p0_chart1__r0334	ZSTD	1	0.6
p0_chart2__r0334	ZSTD	1	0.6
p0_chart3__r0334	ZSTD	1	0.6
p0_chart4__r0334	ZSTD	1	3.7
p0_chart5__r0334	ZSTD	1	0.6
p0_chart0__r0112	ZSTD	1	0.6
p0_chart0__r0282	ZSTD	1	0.6
p0_chart1__r0112	ZSTD	1	1.6
p0_chart1__r0282	ZSTD	1	0.6
p0_chart2__r0112	ZSTD	1	1.6
p0_chart2__r0282	ZSTD	1	0.5
p0_chart3__r0112	ZSTD	1	0.6
p0_chart3__r0282	ZSTD	1	0.6
p0_chart4__r0112	ZSTD	1	0.6
p0_chart4__r0282	ZSTD	1	0.5
p0_chart5__r0112	ZSTD	1	0.6
p0_chart5__r0282	ZSTD	1	0.6
p0_chart0__r0336	ZSTD	1	0.6
p0_chart1__r0336	ZSTD	1	0.5
p0_chart2__r0336	ZSTD	1	0.6
p0_chart3__r0336	ZSTD	1	0.6
p0_chart4__r0336	ZSTD	1	0.6
p0_chart5__r0336	ZSTD	1	0.6
p0_chart0__r0256	ZSTD	1	0.6
p0_chart1__r0256	ZSTD	1	0.6
p0_chart2__r0256	ZSTD	1	0.5
p0_chart3__r0256	ZSTD	1	0.6
p0_chart4__r0256	ZSTD	1	0.6
p0_chart5__r0256	ZSTD	1	0.6
p0_chart0__r0352	ZSTD	1	0.6
p0_chart1__r0352	ZSTD	1	0.6
p0_chart2__r0352	ZSTD	1	0.6
p0_chart3__r0352	ZSTD	1	0.6
p0_chart4__r0352	ZSTD	1	0.6
p0_chart5__r0352	ZSTD	1	0.6
p0_chart0__r0354	ZSTD	1	0.6
p0_chart1__r0354	ZSTD	1	0.5
p0_chart2__r0354	ZSTD	1	0.6
p0_chart3__r0354	ZSTD	1	0.6
p0_chart4__r0354	ZSTD	1	0.6
p0_chart5__r0354	ZSTD	1	0.6
p0_chart0__r0274	ZSTD	1	0.6
p0_chart1__r0274	ZSTD	1	0.6
p0_chart2__r0274	ZSTD	1	0.6
p0_chart3__r0274	ZSTD	1	0.6
p0_chart4__r0274	ZSTD	1	0.5
p0_chart5__r0274	ZSTD	1	0.6
p0_chart0__r0328	ZSTD	1	0.6
p0_chart1__r0328	ZSTD	1	0.6
p0_chart2__r0328	ZSTD	1	0.6
p0_chart3__r0328	ZSTD	1	0.6
p0_chart4__r0328	ZSTD	1	0.6
p0_chart5__r0328	ZSTD	1	0.6
p0_chart0__r0121	ZSTD	1	0.6
p0_chart1__r0121	ZSTD	1	0.6
p0_chart2__r0121	ZSTD	1	0.6
p0_chart3__r0121	ZSTD	1	0.5
p0_chart4__r0121	ZSTD	1	0.6
p0_chart5__r0121	ZSTD	1	0.6
p0_chart0__r0361	ZSTD	1	0.6
p0_chart1__r0361	ZSTD	1	0.6
p0_chart2__r0361	ZSTD	1	0.6
p0_chart3__r0361	ZSTD	1	0.6
p0_chart4__r0361	ZSTD	1	0.6
p0_chart5__r0361	ZSTD	1	0.6
p0_chart0__r0363	ZSTD	1	0.6
p0_chart1__r0363	ZSTD	1	0.6
p0_chart2__r0363	ZSTD	1	0.6
p0_chart3__r0363	ZSTD	1	0.6
p0_chart4__r0363	ZSTD	1	0.6
p0_chart5__r0363	ZSTD	1	0.5
p0_chart0__r0283	ZSTD	1	0.6
p0_chart1__r0283	ZSTD	1	0.6
p0_chart2__r0283	ZSTD	1	0.5
p0_chart3__r0283	ZSTD	1	0.6
p0_chart4__r0283	ZSTD	1	0.6
p0_chart5__r0283	ZSTD	1	0.6
p0_chart0__r0337	ZSTD	1	0.6
p0_chart1__r0337	ZSTD	1	0.5
p0_chart2__r0337	ZSTD	1	0.5
p0_chart3__r0337	ZSTD	1	0.6
p0_chart4__r0337	ZSTD	1	0.6
p0_chart5__r0337	ZSTD	1	0.5
p0_chart0__r0355	ZSTD	1	0.6
p0_chart1__r0355	ZSTD	1	0.5
p0_chart2__r0355	ZSTD	1	0.5
p0_chart3__r0355	ZSTD	1	0.5
p0_chart4__r0355	ZSTD	1	0.6
p0_chart5__r0355	ZSTD	1	0.6
p0_chart0__r0364	ZSTD	1	0.6
p0_chart1__r0364	ZSTD	1	0.6
p0_chart2__r0364	ZSTD	1	0.6
p0_chart3__r0364	ZSTD	1	0.5
p0_chart4__r0364	ZSTD	1	0.6
p0_chart5__r0364	ZSTD	1	0.6
p0_chart0__r0018	ZSTD	1	0.6
p0_chart1__r0018	ZSTD	1	0.6
p0_chart2__r0018	ZSTD	1	0.5
p0_chart3__r0018	ZSTD	1	0.6
p0_chart4__r0018	ZSTD	1	0.6
p0_chart5__r0018	ZSTD	1	0.6
p0_chart0__r0054	ZSTD	1	0.6
p0_chart3__r0054	ZSTD	1	0.6
p0_chart4__r0054	ZSTD	1	0.6
p0_chart0__r0162	ZSTD	1	0.6
p0_chart3__r0162	ZSTD	1	0.6
p0_chart4__r0162	ZSTD	1	0.6
p0_chart0__r0002	ZSTD	1	0.5
p0_chart1__r0002	ZSTD	1	0.6
p0_chart2__r0002	ZSTD	1	0.6
p0_chart0__r0006	ZSTD	1	0.6
p0_chart1__r0006	ZSTD	1	0.6
p0_chart2__r0006	ZSTD	1	0.6
p0_chart5__r0486	ZSTD	1	0.5
p0_chart0__r0045	ZSTD	1	0.6
p0_chart1__r0045	ZSTD	1	0.6
p0_chart2__r0045	ZSTD	1	0.6
p0_chart3__r0045	ZSTD	1	0.6
p0_chart4__r0045	ZSTD	1	0.6
p0_chart5__r0045	ZSTD	1	0.6
p0_chart0__r0099	ZSTD	1	0.6
p0_chart1__r0099	ZSTD	1	0.6
p0_chart2__r0099	ZSTD	1	0.6
p0_chart3__r0099	ZSTD	1	0.6
p0_chart4__r0099	ZSTD	1	0.6
p0_chart5__r0099	ZSTD	1	0.6
p0_chart0__r0019	ZSTD	1	0.6
p0_chart1__r0019	ZSTD	1	0.6
p0_chart2__r0019	ZSTD	1	0.6
p0_chart3__r0019	ZSTD	1	0.5
p0_chart4__r0019	ZSTD	1	0.6
p0_chart5__r0019	ZSTD	1	0.6
p0_chart0__r0021	ZSTD	1	0.6
p0_chart1__r0021	ZSTD	1	0.6
p0_chart2__r0021	ZSTD	1	0.6
p0_chart3__r0021	ZSTD	1	0.6
p0_chart4__r0021	ZSTD	1	0.6
p0_chart5__r0021	ZSTD	1	0.6
p0_chart0__r0063	ZSTD	1	0.6
p0_chart1__r0063	ZSTD	2	0.6
p0_chart2__r0063	ZSTD	2	0.6
p0_chart3__r0063	ZSTD	1	0.6
p0_chart4__r0063	ZSTD	1	0.6
p0_chart5__r0063	ZSTD	2	0.6
p0_chart0__r0171	ZSTD	1	0.6
p0_chart1__r0171	ZSTD	2	0.6
p0_chart2__r0171	ZSTD	2	0.6
p0_chart3__r0171	ZSTD	1	0.6
p0_chart4__r0171	ZSTD	1	0.6
p0_chart5__r0171	ZSTD	2	0.6
p0_chart0__r0261	ZSTD	1	0.6
p0_chart1__r0261	ZSTD	1	0.6
p0_chart2__r0261	ZSTD	1	0.6
p0_chart3__r0261	ZSTD	1	0.6
p0_chart4__r0261	ZSTD	1	0.6
p0_chart5__r0261	ZSTD	1	0.6
p0_chart0__r0011	ZSTD	1	0.6
p0_chart1__r0011	ZSTD	1	0.6
p0_chart2__r0011	ZSTD	1	0.6
p0_chart3__r0011	ZSTD	2	0.6
p0_chart4__r0011	ZSTD	2	0.6
p0_chart5__r0011	ZSTD	2	0.6
p0_chart0__r0015	ZSTD	1	0.6
p0_chart1__r0015	ZSTD	1	0.6
p0_chart2__r0015	ZSTD	1	0.6
p0_chart3__r0015	ZSTD	2	0.6
p0_chart4__r0015	ZSTD	2	0.6
p0_chart5__r0015	ZSTD	2	0.6
p0_chart0__r0135	ZSTD	1	0.6
p0_chart1__r0135	ZSTD	2	0.6
p0_chart2__r0135	ZSTD	2	0.5
p0_chart3__r0135	ZSTD	1	0.6
p0_chart4__r0135	ZSTD	1	0.6
p0_chart5__r0135	ZSTD	2	0.6
p0_chart0__r0189	ZSTD	1	0.6
p0_chart1__r0189	ZSTD	2	0.6
p0_chart2__r0189	ZSTD	2	0.6
